,48,552,Sironko DLG,"3,849,417,372","3,849,416,559","3,756,680,167","92,736,392",97.6
0,49,567,Bukwo DLG,"1,284,466,066","1,284,466,066","1,284,466,066",-,100.0
1,50,562,Kiruhura DLG,"3,000,000","3,000,000","3,000,000",-,100.0
2,51,506,Bushenyi DLG,"4,386,459,378","4,386,459,378","3,800,686,636","585,772,742",86.6
3,52,558,Ibanda DLG,"2,734,584,091","2,289,676,598","2,289,676,598",-,100.0
4,53,560,Isingiro DLG,"2,287,887,710","2,287,887,710","2,287,887,710",-,100.0
5,54,512,Kabale DLG,"4,727,303,765","3,699,242,078","3,699,242,078",-,100.0
6,55,519,Kanungu DLG,"3,640,603,888","3,640,603,887","3,640,603,887",-,100.0
7,56,526,Kisoro DLG,"2,479,221,079","2,479,221,077","2,479,221,077",-,100.0
8,57,761,Mbarara MC,"1,700,000,000","1,700,000,000","1,700,000,000",-,100.0
9,58,537,Mbarara DLG,"5,300,000,000","5,300,000,000","5,300,000,000",-,100.0
10,59,609,Sheema DLG,"2,083,483,845","2,083,483,845","2,083,483,845",-,100.0
11,60,631,Rwampara DLG,"476,119,100","483,628,212","483,628,212",-,100.0
12,61,778,Rukungiri DLG,"5,894,983,730","5,894,983,730","5,894,983,730",-,100.0
13,62,620,Rukiga DLG,"2,031,000,000","2,031,000,000","2,014,000,000","17,000,000",99.2
14,63,616,Rubanda DLG,"2,083,483,845","2,083,483,845","2,083,483,845",-,100.0
15,64,581,Amudat DLG,"293,000,000","293,000,000","173,000,000","120,000,000",59.0
16,65,797,Kotido Mc,"147,000,000","147,000,000","135,000,000","12,000,000",91.8
17,66,604,Napak DLG,"50,000,000","50,000,000","50,000,000",-,100.0
18,67,762,Moroto DLG,"2,300,000,000","2,400,000,000","1,000,000,000","1,400,000,000",41.7
19,68,623,Nabilatuk DLG,"31,000,000","31,000,000","6,000,000","25,000,000",19.4
20,69,573,Abim DLG,"1,600,000,000","1,600,000,000","1,600,000,000",-,100.0
21,70,543,Nakapiripiriti DLG,"1,066,000,000","1,066,000,000","1,066,000,000",-,100.0
22,71,528,Kotido DLG,"519,000,000","519,000,000","203,000,000","316,000,000",39.1
23,72,559,Kaabong DLG,"2,100,000,000","2,100,000,000","1,100,000,000","1,000,000,000",52.4
24,73,522,Katakwi DLG,"3,100,000,000","3,100,000,000","3,100,000,000",-,100.0
25,74,564,Amolatar DLG,"1,700,000,000","1,700,000,000","1,600,000,000","100,000,000",94.1
26,75,635,Kalaki DLG,"500,000,000","500,000,000","500,000,000",-,100.0
27,76,529,Kumi DLG,"4,040,000,000","4,030,000,000","3,630,000,000","400,000,000",90.1
28,77,859,Soroti MC,"900,000,000","900,000,000","900,000,000",-,100.0
29,78,553,Soroti DLG,"5,500,000,000","5,500,000,000","5,500,000,000",-,100.0
30,79,575,Dokolo DLG,"2,429,740,851","1,688,475,146","1,688,475,146",-,100.0
31,80,514,Kaberamaido,"1,600,000,000","1,600,000,000","1,600,000,000",-,100.0
32,81,627,Kapelebyong,"700,000,000","700,000,000","600,000,000","100,000,000",85.7
33,82,576,Buliisa DLG,"520,000,000","520,000,000","410,000,000","110,000,000",78.8
34,83,509,Hoima DLG,"2,700,000,000","2,700,000,000","2,500,000,000","200,000,000",92.6
35,84,771,Hoima MC,"1,518,000,000","1,485,000,000","1,482,000,000","3,000,000",99.8
36,85,613,Kagadi DLG,"600,000,000","600,000,000","600,000,000",-,100.0
37,86,614,Kakumiro DLG,"1,170,000,000","1,170,000,000","760,000,000","410,000,000",65.0
