Misclassification Unaccounted for funds;;;;;;;;;;
SN Entity Name Salary, Irrigation Exgratia Total pension and gratuity Other expenditure lines Administrative expenses PDM Support to Organized Groups for improvement of people’s livelihood Total;;;;;;;;;;
159;Soroti City;151,786,440;0;0;0;151,786,440;0;0;0;0
160 Soroti DLG 0 0 0 62,521,446 62,521,446 0 0 0 0;;;;;;;;;;
161;Terego DLG;0;0;0;107,769,500;107,769,500;0;0;0;0
162 Tororo MC 0 0 0 0 0 0 0 0 0;;;;;;;;;;
163;Tororo DLG;241,169,147;421,412,670;0;0;662,581,817;0;0;0;0
164 Wakiso DLG 0 970,978,292 0 0 970,978,292 0 0 0 0;;;;;;;;;;
165;Yumbe DLG;0;0;0;0;0;0;0;0;0
166 Zombo DLG 0 0 0 0 0 0 0 0 0;;;;;;;;;;
167;Omoro DLG;519,003,445;753,058,716;0;207,187,886;1,479,250,047;0;0;0;0
168 Kitgum MC 0 0 0 0 0 0 0 0 0;;;;;;;;;;
169;Bududa DLG;0;0;0;0;0;0;0;0;0
Total 5,461,616,914 20,478,337,116 525,038,679 13,059,125,064 39,524,117,773 1,981,138,496 453,302,701 61,000,000 2,495,441,197;;;;;;;;;;
