sn Entity name No. of gazetted parishes No. of SACCOs funded SACCO s not funded Approved budget (UGX) SACCOs funded in un- gazetted parishes Release (UGX) Variance (UGX) Planned funding per SACCO (UGX) Actual funding per SACCO (UGX) Funding gap per PDM SACCO (UGX);;;;;;;;;;;
68 Isingiro DLG 131 131 0 0 2,277,970,559 1,421,290,075 856,680,484 11,946,385 7,105,914 4,840,471;;;;;;;;;;;
69;Kabale MC;;;0;0;0;0;0;11,946,385;0;11,946,385
70 Kisoro MC 7 7 0 0 121,723,618 71,710,564 50,013,054 11,946,385 7,129,561 4,816,824;;;;;;;;;;;
71;Ntungamo DLG;129;126;3;0;2,243,192,372;1,401,258,493;841,933,879;11,946,385;17,000,000;05,053,615
72 Ntungamo MC 6 0 6 0 187,559,595 50,468,190 137,091,405 11,946,385 0 11,946,385;;;;;;;;;;;
73;Rukungiri MC;12;12;0;0;208,669,055;130,504,374;78,164,681;11,946,385;9,554,365;2,392,020
74 Hoima City 16 16 0 0 11,946,385 5,973,192 5,973,193;;;;;;;;;;;
75;Masindi DLG;46;45;1;0;;;;11,946,385;6,500,998;5,445,387
76 Masindi MC 11 11 0 0 191,279,970 126,113,007 65,166,963 11,946,385 7,656,031 4,290,354;;;;;;;;;;;
77;Kikuube DLG;57;57;0;0;504,283,556;314,636,586;189,646,970;11,946,385;7,105,909;4,840,476
78 Hoima DLG 55 51 4 0 956,399,849 630,266,756 326,133,093 11,946,385 7,217,678 4,728,707;;;;;;;;;;;
79;Kakumiro DLG;105;100;5;0;1,825,854,258;1,174,545,966;651,308,292;11,946,385;7,911,596;4,034,789
80 Kween DLG 101 101 0 0 1,756,298,000 1,096,823,403 659,474,597 11,946,385 9,063,935 2,882,450;;;;;;;;;;;
81;Bulambuli DLG;122;121;1;0;2,121,468,756;1,262,609,025;858,859,731;11,946,385;9,656,027;2,290,358
82 Busia MC 8 8 0 0 139,113,706 85,712,532 53,401,174 11,946,385 7,100,000 4,846,385;;;;;;;;;;;
83;Kibuku DLG;92;89;3;0;1,599,796,111;893,947,550;705,848,561;11,946,385;7,737,278;4,209,107
84 Manafwa DLG 156 156 0 0 2,695,308,665 1,687,160,853 1,008,147,812 11,946,385 8,627,577 3,318,808;;;;;;;;;;;
85;Budaka DLG;76;76;0;0;1,320,670,500;827,661,650;493,008,850;11,946,385;8,400,000;3,546,385
86 Pallisa DLG 80 45 35 0 1,412,724,851 951,539,734 461,185,117 11,946,385 17,000,000 05,053,615;;;;;;;;;;;
87;Kapchorwa DLG;58;58;0;0;1,008,567,113;520,707,944;487,859,169;11,946,385;8,865,042;3,081,343
88 Kapchorwa MC 27 27 0 0 469,505,000 292,933,042 176,571,958 11,946,385 7,105,850 4,840,535;;;;;;;;;;;
89;Tororo MC;8;8;0;0;139,112,706;110,307,847;28,804,859;11,946,385;9,250,000;2,696,385
90 Terego DLG 42 42 0 0 730,341,703 398,064,374 332,277,329 11,946,385 7,977,723 3,968,662;;;;;;;;;;;
91;Zombo DLG;61;61;0;0;1,060,735,000;678,222,789;382,512,211;11,946,385;7,669,000;4,277,385
92 Moyo DLG 47 45 2 0 706,051,014 439,531,469 266,519,545 11,946,385 6,380,000 5,566,385;;;;;;;;;;;
93;Nebbi DLG;60;60;0;0;1,043,345,290;651,559,810;391,785,480;11,946,385;10,124,343;1,822,042
94 Yumbe DLG 196 90 106 0 3,425,652,368 2,137,360,883 1,288,291,485 11,946,385 17,000,000 05,053,615;;;;;;;;;;;
95;Pader DLG;97;97;0;0;1,651,963,486;993,298,598;658,664,888;11,946,385;8,050,493;3,895,892
96 Koboko MC 10 10 0 0 173,890,881 168,249,260 5,641,621 11,946,385 11,946,385 0;;;;;;;;;;;
97;Maracha DLG;91;91;0;0;1,582,407,023;986,511,015;595,896,008;11,946,385;7,106,112;4,840,273
98 Pakwach DLG 48 22 26 0 834,676,232 482,129,505 352,546,727 11,946,385 0 11,946,385;;;;;;;;;;;
99;Madi0Okollo DLG;46;46;0;0;815,936,730;473,905,000;342,031,730;11,946,385;8,913,000;3,033,385
100 Koboko DLG 49 49 0 0 852,065,320 527,025,427 325,039,893 11,946,385 8,347,641 3,598,744;;;;;;;;;;;
101;Adjumani DLG;56;56;0;0;973,788,936;973,788,936;0;11,946,385;14,000,000;02,053,615
